iid1	iid2	max_ibd	sum_ibd_8	n_ibd_8	sum_ibd_12	n_ibd_12	sum_ibd_16	n_ibd_16	sum_ibd_20	n_ibd_20	frac_gp1	frac_gp2
RKF163	RKF181	177.6817038655281	2242.5789875896394	40	2211.2399835863343	37	2180.50878241446	35	2127.67568722155	32	0.6917886824814297	0.834298109543087
RKC020	RKC023	167.9938	2239.602141338913	29	2229.2372393194123	28	2200.6995486799165	26	2200.6995486799165	26	0.9128674662328328	0.918340837148298
HNJ013	HNJ010	149.0565	2232.5513479950564	45	2222.615946995056	44	2168.66304443959	40	2150.8561448920136	39	0.574439105595702	0.8756258433909677
RKF231	RKF015	176.97989344596866	2230.9721962794342	39	2230.9721962794342	39	2204.571898399261	37	2169.103593955017	35	0.7193447088645908	0.8858663438134514
KFJ023	KFJ013	186.7296	2230.1412614618	30	2230.1412614618	30	2215.2743614618	29	2161.5489635999834	26	0.8580328654484002	0.907621101484368
RKF036	RKF155	184.86309	2224.389783519039	31	2185.393887264584	27	2172.088390095089	26	2155.679195625637	25	0.7646450506349867	0.8712748918567843
RKF156	RKF038	198.4305	2212.1896662807653	35	2169.663567634006	31	2155.870564074893	30	2120.0785672769507	28	0.6884592586987502	0.7456143669680804
RKF052	RKF173	181.64101	2209.3239877920664	43	2158.674994604353	38	2113.6628933421152	35	2096.153695153333	34	0.8246377359918278	0.8339071544776967
RKF029	RKF141	186.0635	2199.605924162941	32	2188.1805243826675	31	2188.1805243826675	31	2171.619421515541	30	0.88162889536276845	0.8961572900508241
RKC051	RKC052	187.43049502372745	2190.209794449768	41	2153.804600623154	37	2096.5653036216736	33	2078.215417681122	32	0.8862951332400085	0.8967121940146041
RKF040	RKF213	165.2246	2170.933727382576	43	2159.9882224787825	42	2129.474724513542	40	2002.73330925132	33	0.6047065945291513	0.8949970363083752
RKF209	RKF142	167.9938	2165.276205451866	36	2143.5647039727173	34	2115.106602573868	32	2039.3869062905276	28	0.8416758099706153	0.8843655808205012
RKC007	RKC017	202.713394165039	2157.2293914219435	42	2106.727692810516	37	2079.37050196312	35	2030.687180487137	32	0.8689669958256088	0.8847565358858915
RKC033	RKC047	130.14320135116574	2155.480457695908	40	2155.480457695908	40	2155.480457695908	40	2136.4517582978665	39	0.5941381963098886	0.8680463597038831
KFJ023	KFJ015	208.9398980140686	2140.0166046941526	34	2117.931295665527	32	2093.191088090393	30	2093.191088090393	30	0.8580328654484002	0.9219603243665896
RKF040	RKF141	115.924	2131.374729633167	52	2059.8963366728094	45	1981.7534384294772	39	1908.6568427249224	35	0.6047065945291513	0.8961572900508241
RKF195	RKF194	203.9627	2127.933100946083	30	2109.937505014076	28	2094.124500043526	27	2094.124500043526	27	0.8762816389845257	0.903333207218796
RKC036	RKC038	195.84590792655945	2122.835412875206	31	2112.47291292289	30	2071.4658167074517	27	2052.1658208082504	26	0.7723002030444049	0.914607846846506
RKF040	RKF031	127.3981	2119.911514003315	40	2098.4491212415355	38	2053.9642272159463	35	2019.2706284686928	33	0.6047065945291513	0.8852357711273379
RKC038	RKC043	218.8606	2117.363991902374	18	2117.363991902374	18	2117.363991902374	18	2097.970291902374	17	0.914607846846506	0.9098785517006546
KFJ012	KFJ017	238.22908	2115.1672111047897	30	2104.2356119646224	29	2076.487104373253	27	2038.927505643669	25	0.871350560579118	0.8991462045830023
RKC031	RKC002	183.7839961051941	2104.40943852108	32	2084.442746788673	30	2071.0109467886737	29	2052.71915153492	28	0.913119695307278	0.9120729446483296
RKF062	RKF176	160.87021	2093.1507011067088	34	2051.594705292576	30	1991.559120544499	26	1973.3849133339572	25	0.6632363512542091	0.7850377713038982
RKF209	RKF016	177.61619	2092.790274533126	36	2051.636581333969	32	2037.235479267929	31	2037.235479267929	31	0.8416758099706153	0.8520802592914886
KFJ053	KFJ025	135.9307885169983	2089.740311513267	36	2089.740311513267	36	2044.9546222745284	33	2044.9546222745284	33	0.8915036636273063	0.9016054380588452
RKF040	RKF029	127.4332	2084.117917263176	40	2065.76331361499	38	2010.9268973704832	34	1974.8695954257507	32	0.6047065945291513	0.88162889536276845
KFJ010	KFJ022	180.90069	2056.828730394905	32	2038.199929758041	30	2022.6185297580407	29	2003.0566250892327	28	0.8489778416758099	0.9113036459712712
KFJ017	KFJ022	158.2029	2048.0670235776083	32	2031.460320176996	30	2016.1539189242496	29	1997.6341179242493	28	0.8991462045830023	0.9113036459712712
KFJ030	KFJ048	157.53390192985538	2036.7578979585	45	1994.5829983804051	41	1868.6281054395488	32	1851.16370610178	31	0.821383980931482	0.8704929817260035
HNJ011	HNJ015	131.82300329208374	2035.199792706276	35	2014.3981918924103	33	1985.559088469864	31	1946.1347886689912	29	0.678660159156546	0.8581715914393452
RKC030	RKC031	211.5515	2034.659253144531	29	2012.3043644711609	27	2012.3043644711609	27	2012.3043644711609	27	0.7986707527776726	0.913119695307278
KUP005	KUP027	173.37970435619354	2031.7556416217003	41	2031.7556416217003	41	2003.217348975292	39	1933.7030570395616	35	0.8391030734112721	0.8822216336877152
RKF195	RKF121	158.9597	2029.7616645110857	39	2029.7616645110857	39	1958.6778622795105	34	1902.8565716672904	31	0.8762816389845257	0.8931431526112015
RKF002	RKF016	151.8185	2028.9410210034675	37	1997.315630732136	34	1981.97693568285	33	1947.3658314395489	31	0.8210308602272584	0.8520802592914886
RKF140	RKC023	191.6474	2024.4876866723555	26	2024.4876866723555	26	2024.4876866723555	26	1967.898187672356	23	0.7660953678130478	0.918340837148298
RKF002	RKF042	210.9086	1996.906490028992	19	1985.550183952942	18	1985.550183952942	18	1985.550183952942	18	0.8210308602272584	0.8349412936829228
RKF158	RKF031	268.781	1983.9349212241743	22	1973.0277212241745	21	1973.0277212241745	21	1973.0277212241745	21	0.7125345238545647	0.8852357711273379
RKF010	RKF142	168.5858	1974.2763118701937	24	1974.2763118701937	24	1974.2763118701937	24	1974.2763118701937	24	0.821850604719206	0.8843655808205012
RKF199	RKF016	141.028	1960.863925984476	37	1926.9767246815952	34	1926.9767246815952	34	1889.24222808812	32	0.8234396478882121	0.8520802592914886
KFJ043	KFJ040	185.2003	1950.482568064453	23	1950.482568064453	23	1950.482568064453	23	1932.215269064453	22	0.8834575561524977	0.8897002257450216
KFJ043	KFJ015	283.60560000000004	1950.3874035414424	18	1938.46471028888	17	1923.4016102888795	16	1905.157415304443	15	0.8834575561524977	0.9219603243665896
RKF028	RKF020	223.2374	1947.8333047157212	22	1939.4457987075727	21	1939.4457987075727	21	1939.4457987075727	21	0.8328225694575814	0.8534044619323269
RKF136	RKF147	135.09540557861328	1932.3155285669784	41	1921.9536285669783	40	1880.8620285065156	37	1846.48142702565	35	0.846745614366968	0.8881237940297378
KFJ010	KFJ040	164.30621000000002	1912.318710573196	34	1885.1979060689928	31	1870.4610093156816	30	1799.311005060127	26	0.8489778416758099	0.8897002257450216
KFJ010	KFJ012	186.0899	1908.4190064316867	31	1856.197396513901	26	1856.197396513901	26	1839.2591035337064	25	0.8489778416758099	0.871350560579118
RKF207	RKF136	245.85981	1906.7228330407104	26	1887.0810383995968	24	1874.901137399597	23	1858.4923363208009	22	0.7671925642868853	0.846745614366968
HNJ016	HNJ012	121.54459953308104	1905.0182678929211	42	1828.7147746182327	34	1801.0747716523056	32	1766.8876693344955	30	0.5541598880102909	0.7849116567666755
KFJ009	KFJ030	223.22261	1898.2093825501631	22	1888.2336869401165	21	1888.2336869401165	21	1870.9055869401168	20	0.722384069211658	0.821383980931482
RKF037	RKF160	128.1336	1881.6988730594787	39	1872.9625730594785	38	1801.743674903122	33	1752.6690964930726	30	0.8975193270528293	0.8971157605337167
RKF040	RKF157	137.6452	1869.1013715392764	38	1818.544163463684	33	1778.7925682042542	30	1759.8839721654358	29	0.6047065945291513	0.921228860050698
RKC036	RKC030	200.7838	1847.5053943053208	29	1819.4723968169176	26	1807.2960917612995	25	1772.381490912148	23	0.7723002030444049	0.7986707527776726
RKF034	RKF157	145.96720000000002	1845.584963957947	31	1833.7766639396364	30	1833.7766639396364	30	1814.702963939636	29	0.8514370751516527	0.921228860050698
KFJ030	KFJ051	138.55800032615662	1839.4657075652865	39	1790.6393209918824	34	1762.227219991882	32	1705.2635014333805	29	0.821383980931482	0.8838611226716103
RKF124	RKF110	189.95609283447263	1833.1539270858648	35	1813.2172224470708	33	1798.1105205961796	32	1798.1105205961796	32	0.880720870694765	0.9016306609662896
RKC050	RKC032	277.5064	1832.200188559753	17	1832.200188559753	17	1818.3618020241088	16	1818.3618020241088	16	0.8533792390248824	0.9009748653727316
KFJ006	KFJ011	212.0184	1829.3437999588928	19	1829.3437999588928	19	1829.3437999588928	19	1791.139897958893	17	0.9008865851966756	0.9180633851664082
KFJ045	KFJ022	164.6974	1828.3838084254376	23	1817.2577074084395	22	1804.16380840844	21	1804.16380840844	21	0.8985156318968888	0.9113036459712712
RKC040	RKC045	202.0586	1823.488129	19	1823.488129	19	1823.488129	19	1823.488129	19	0.8808469852319877	0.9039511684511874
KFJ050	KFJ053	153.07299999999998	1819.194306667709	34	1784.6573066677097	31	1756.953106519127	29	1703.9039035882492	26	0.7974600532203348	0.8915036636273063
RKF064	RKF136	98.89971017837524	1816.229316957218	48	1787.819807154209	45	1731.2855108800238	41	1620.0837064164923	35	0.6012006103943601	0.846745614366968
RKC038	RKC002	162.2044	1813.6844822785035	26	1794.2966887375487	24	1767.2595897375486	22	1767.2595897375486	22	0.914607846846506	0.9120729446483296
RKF016	RKC020	145.9306	1807.9122044650585	37	1786.1335024437026	35	1770.882807691963	34	1702.056408455284	30	0.8520802592914886	0.9128674662328328
RKF032	RKF046	188.8684	1803.5249903035656	27	1785.457791303566	25	1757.5971972099385	23	1719.998199687965	21	0.8903181869774129	0.911997275925996
RKF156	RKF042	210.5297	1801.5089722365492	28	1793.1808801383131	27	1766.0827847212906	25	1709.459993387764	22	0.6884592586987502	0.8349412936829228
RKC046	RKC031	242.3867	1797.9890838036654	19	1797.9890838036654	19	1785.7057828036652	18	1769.1949862567292	17	0.8943034063536504	0.913119695307278
RKF140	RKF199	203.9627	1797.162248063179	25	1797.162248063179	25	1797.162248063179	25	1777.2466553927384	24	0.7660953678130478	0.8234396478882121
KFJ050	KFJ030	163.9439	1784.1723082260285	33	1732.1940121379089	28	1704.5285106780243	26	1684.7102047087865	25	0.7974600532203348	0.821383980931482
KFJ040	KFJ018	186.4346	1783.5088246175233	27	1775.399320617523	26	1775.399320617523	26	1722.0119173641358	23	0.8897002257450216	0.9185804547690212
KFJ010	KFJ017	186.09309196472168	1782.4184900279238	33	1762.8449803347785	31	1750.4320803347782	30	1713.061177755829	28	0.8489778416758099	0.8991462045830023
RKF140	RKC020	174.69539999999998	1772.3137623733862	18	1772.3137623733862	18	1772.3137623733862	18	1754.479062373386	17	0.7660953678130478	0.9128674662328328
RKF050	RKF172	178.99790406227112	1769.686507041035	22	1760.3904116697884	21	1760.3904116697884	21	1760.3904116697884	21	0.6935038401876584	0.7945972532253793
RKF175	RKF052	160.8814	1765.5089779622035	30	1745.5054922825773	28	1729.598490787216	27	1693.117187787216	25	0.810197621479828	0.8246377359918278
KFJ053	KFJ047	240.2788	1762.7638855209582	29	1728.576191621422	26	1728.576191621422	26	1694.1048900242308	24	0.8915036636273063	0.906032058315362
RKF038	RKF042	180.8767	1759.636686154846	24	1759.636686154846	24	1719.3263934111635	21	1700.6541893935246	20	0.7456143669680804	0.8349412936829228
KFJ007	KFJ040	155.3153	1758.5090650992054	27	1758.5090650992054	27	1746.2407650992052	26	1689.88136077372	23	0.8694336196133329	0.8897002257450216
RKC031	RKC042	151.52789	1758.4582774768523	23	1735.9816816966706	21	1696.9246836966704	18	1696.9246836966704	18	0.913119695307278	0.9127161287881654
RKF016	RKF047	144.07479999999998	1756.8847582291717	41	1747.971157784378	40	1675.8474620643312	35	1582.3658617797544	30	0.8520802592914886	0.8884012460116277
KFJ051	KFJ053	115.8681	1755.278185204544	32	1722.0027893572233	29	1722.0027893572233	29	1647.710083040512	25	0.8838611226716103	0.8915036636273063
RKF185	RKF226	208.8781	1746.7404743353577	17	1746.7404743353577	17	1733.8195823353576	16	1733.8195823353576	16	0.8066664144375922	0.8836341165046094
RKF155	RKF029	191.88789	1740.2598390706328	35	1719.171033275917	33	1678.358123672798	30	1625.7534212616956	27	0.8712748918567843	0.88162889536276845
RKF016	RKC023	172.3006010055542	1738.5636061390917	33	1727.375206347374	32	1684.991115240745	29	1667.2754172407456	28	0.8520802592914886	0.918340837148298
RKF013	RKF042	151.23069	1738.0532800202943	24	1738.0532800202943	24	1708.998881011734	22	1708.998881011734	22	0.7564223828080663	0.8349412936829228
RKF062	RKF129	147.6066	1736.6498020893223	45	1679.9208109677622	39	1626.1440226501502	35	1592.477221595646	33	0.6632363512542091	0.8947195843264854
RKF218	RKF016	173.13191	1734.3823164473874	27	1734.3823164473874	27	1719.6549144473877	26	1701.4479124473876	25	0.7906750911177531	0.8520802592914886
RKF113	RKF195	103.67659330368042	1725.2709180741804	42	1702.5867197565076	40	1676.655709656715	38	1620.8410111602554	35	0.8159484443771834	0.8762816389845257
KFJ007	KFJ017	199.46381	1719.315304354813	23	1711.1500044623874	22	1683.972604462387	20	1644.4853023785856	18	0.8694336196133329	0.8991462045830023
RKC035	RKC046	156.7225	1713.2050848351214	35	1704.733488594124	34	1691.856588594124	33	1639.4144940477372	30	0.8932692671484243	0.8943034063536504
RKC029	RKC028	179.80809	1710.5213945109251	19	1700.8735005109252	18	1700.8735005109252	18	1700.8735005109252	18	0.8196183774103641	0.9073184265950336
KFJ007	KFJ022	165.2295	1709.6296897778932	24	1700.473989777893	23	1688.2053897778928	22	1670.8220885198057	21	0.8694336196133329	0.9113036459712712
KFJ034	KFJ029	248.4347	1709.3521443104248	20	1699.4528499340515	19	1684.4092574810486	18	1684.4092574810486	18	0.7307580744832457	0.8771392178376402
RKF133	RKF117	245.6223	1707.4957043177644	16	1695.8289043177642	15	1682.1015016306917	14	1682.1015016306917	14	0.8617406328427478	0.9103325640346562
KFJ007	KFJ045	144.2624	1704.9054749694633	25	1695.7497749694633	24	1666.810470360546	22	1666.810470360546	22	0.8694336196133329	0.8985156318968888
RKC050	RKC035	158.1735	1701.953703234743	35	1690.8708036347427	34	1623.3450041833191	29	1605.2048014226227	28	0.8533792390248824	0.8932692671484243
RKF185	RKF237	214.5122	1700.3749023094329	19	1700.3749023094329	19	1700.3749023094329	19	1700.3749023094329	19	0.8066664144375922	0.8981751226463874
RKF010	RKF016	161.5447	1695.2135090079346	23	1687.002212211136	22	1687.002212211136	22	1647.376406594757	20	0.821850604719206	0.8520802592914886
RKF016	RKF014	127.58020162582396	1692.3121114563216	38	1682.6931109022369	37	1618.54489942305	32	1548.7604906152956	28	0.8520802592914886	0.8685255949453293
RKF064	RKF226	98.628896	1687.89554787133	51	1633.7952355454104	46	1556.30233416642	40	1432.08083490094	33	0.6012006103943601	0.8836341165046094
RKF164	RKF148	199.9206900596619	1687.5856114944306	37	1656.5577073415604	34	1597.7041111550675	30	1564.2574100724562	28	0.7855926752676781	0.8562924848347269
RKF064	RKF148	144.0496	1686.746761122917	37	1624.8931529146578	31	1612.8612579146577	30	1561.2829590929946	27	0.6012006103943601	0.8562924848347269
RKF210	RKF157	259.0817	1680.350695422699	31	1680.350695422699	31	1650.7801993403934	29	1556.5834102976378	24	0.8723720883306219	0.921228860050698
RKF106	RKF183	87.588906	1679.5479336150208	56	1568.194583619766	45	1469.4635812219162	38	1342.912093656807	31	0.6425283442422408	0.912136001916941
KFJ043	KFJ013	199.39309	1678.6618105989376	14	1678.6618105989376	14	1678.6618105989376	14	1678.6618105989376	14	0.8834575561524977	0.907621101484368
KFJ043	KFJ045	210.2046	1676.5422813924256	17	1676.5422813924256	17	1660.8782761128846	16	1623.296380706543	14	0.8834575561524977	0.8985156318968888
RKF014	RKF142	134.2651009559631	1675.1515940246734	32	1652.8941825447237	30	1626.2575891063843	28	1608.3328869388731	27	0.8685255949453293	0.8843655808205012
RKF139	RKF213	122.65000343322754	1674.7889875635642	32	1663.9816879496111	31	1610.5567976262355	27	1591.450099590042	26	0.8723973112380664	0.8949970363083752
RKF014	RKF238	108.1467	1671.685310557198	40	1650.3087067154163	38	1604.6776169088596	35	1551.0547159366838	32	0.8685255949453293	0.8913144918214723
RKF036	RKF213	175.2722	1666.5000025906347	30	1658.432197990635	29	1631.1255101587562	27	1594.4571106745034	25	0.7646450506349867	0.8949970363083752
KFJ049	KFJ053	163.68409	1665.9864523945391	37	1600.721152102882	31	1572.7411523222274	29	1572.7411523222274	29	0.7891238823099138	0.8915036636273063
RKF013	RKF015	113.0633	1665.9642636489257	40	1648.980766482422	38	1537.6933852068637	30	1464.1726713653716	26	0.7564223828080663	0.8858663438134514
RKF053	RKF195	127.53199338912964	1664.4619989028931	40	1633.8656032634738	37	1551.4281984208833	31	1496.3970006891022	28	0.8665203738034883	0.8762816389845257
HNJ014	HNJ015	188.8853	1664.271000181662	28	1643.8674004200286	26	1631.5966004200288	25	1631.5966004200288	25	0.7933991651217636	0.8581715914393452
RKF176	RKF129	142.95960366725922	1663.7462432918812	36	1632.132440282421	33	1617.2580296531485	32	1527.9155152474175	27	0.7850377713038982	0.8947195843264854
RKC035	RKF238	124.5358	1662.9212188188326	26	1642.778812593628	24	1642.778812593628	24	1642.778812593628	24	0.8932692671484243	0.8913144918214723
RKF185	RKF147	170.5528	1662.1327119152834	18	1662.1327119152834	18	1635.346410895996	16	1635.346410895996	16	0.8066664144375922	0.8881237940297378
RKF017	RKF015	150.95769	1660.1286005597306	23	1652.029400559731	22	1636.6899068082048	21	1636.6899068082048	21	0.7524245519781065	0.8858663438134514
RKF016	RKF238	125.2875	1655.708231088234	43	1625.4764363733063	40	1516.9963384408952	32	1482.586237265587	30	0.8520802592914886	0.8913144918214723
RKF098	RKF104	171.36539	1653.7986032440656	34	1632.159208644066	32	1562.8569090722883	27	1543.5959065317	26	0.8645529870228141	0.8757141235670236
KFJ048	KFJ047	159.9213033914566	1649.86663905349	31	1617.5575467139818	28	1577.0200380830613	25	1558.7771380830611	24	0.8704929817260035	0.906032058315362
RKF042	RKF198	259.8099	1645.2862127321548	20	1636.1645086305923	19	1621.1633096305925	18	1585.066497904976	16	0.8349412936829228	0.872283808154566
RKC024	RKF014	278.2074	1644.868326375009	21	1634.265224775009	20	1634.265224775009	20	1601.5734237750091	18	0.820501179170923	0.8685255949453293
RKF136	RKF226	114.37650918960573	1644.3299097329102	39	1625.4630131035767	37	1610.3306097298585	36	1557.7320115930786	33	0.846745614366968	0.8836341165046094
RKC011	RKC043	81.10040426254272	1640.8678100868517	40	1629.9728096868514	39	1617.602414026451	38	1545.8502116964112	34	0.8776562874402533	0.9098785517006546
RKF155	RKF157	166.87341	1637.464125376892	28	1627.424624376892	27	1613.862123900055	26	1578.5399107271423	24	0.8712748918567843	0.921228860050698
KFJ009	KFJ025	161.5769	1636.6085966570888	23	1636.6085966570888	23	1597.8997975197601	20	1597.8997975197601	20	0.722384069211658	0.9016054380588452
RKC047	RKC012	186.96151	1629.4071058230895	17	1621.0159058230893	16	1621.0159058230893	16	1621.0159058230893	16	0.8680463597038831	0.8967500283757709
KFJ050	KFJ048	160.59101	1625.3331369749908	34	1614.6514362685089	33	1586.868835150421	31	1515.6158305066222	27	0.7974600532203348	0.8704929817260035
RKC038	RKC042	142.36019849777222	1623.874596783104	23	1615.3920988525772	22	1615.3920988525772	22	1615.3920988525772	22	0.914607846846506	0.9127161287881654
KFJ012	KFJ045	152.97930240631104	1623.81101076329	25	1613.8076107632903	24	1600.8767109048154	23	1562.772117151001	21	0.871350560579118	0.8985156318968888
RKF042	RKF037	133.62329	1618.0477368409804	42	1580.0375288415603	38	1535.376626818245	35	1444.7895238193437	30	0.8349412936829228	0.8975193270528293
RKF053	RKF121	183.10131	1612.980853200203	31	1604.5295463802872	30	1551.5930238967971	26	1516.8752316242294	24	0.8665203738034883	0.8931431526112015
RKC011	RKC038	203.5146	1610.6579115981597	21	1610.6579115981597	21	1610.6579115981597	21	1594.43491159816	20	0.8776562874402533	0.914607846846506
KFJ020	KFJ018	148.1264	1608.67666232473	30	1600.171270250145	29	1570.243870495621	27	1533.1266808448029	25	0.6489601856405988	0.9185804547690212
KFJ043	KFJ022	166.1348	1607.1003196544552	18	1584.1102122544555	16	1584.1102122544555	16	1584.1102122544555	16	0.8834575561524977	0.9113036459712712
RKC036	RKC031	160.4552000761032	1604.3369296122758	27	1571.8401137951123	24	1556.7440137951128	23	1556.7440137951128	23	0.7723002030444049	0.913119695307278
