iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
RKF029	RKF157	231.05749189853668	2571.5471367439022	31	2571.5471367439022	31	2571.5471367439022	31	2517.6524220820284	28
RKF031	RKF157	268.78099282621406	2558.50667687846	31	2548.483077015408	30	2548.483077015408	30	2548.483077015408	30
RKF031	RKF213	223.23570323787865	2551.977722129959	29	2543.411322326574	28	2543.411322326574	28	2505.7384211730096	26
RKF016	RKF142	264.40600603818893	2531.1387930691126	33	2520.3008924305323	32	2520.3008924305323	32	2501.2447987377527	31
RKF029	RKF031	227.2950917482376	2504.58841592772	31	2482.1247068117373	29	2482.1247068117373	29	2464.0936997602694	28
RKF226	RKF237	172.3668098449707	2487.7283432419063	41	2467.2971465523005	39	2437.8168442184688	37	2365.936130876071	33
RKF156	RKF118	167.99380012671463	2486.8209059743094	38	2466.8136085776496	36	2454.019113948744	35	2399.4390074629337	32
RKF141	RKF157	204.01670302962884	2485.3201955818804	31	2485.3201955818804	31	2471.559995788266	30	2471.559995788266	30
RKF053	RKF196	196.730699762702	2478.251309289772	38	2478.251309289772	38	2424.163210421102	34	2352.0735976169817	30
RKF002	RKF199	268.78099282621406	2466.1240869245376	37	2446.363290496811	35	2419.081088253006	33	2382.469694862084	31
KFJ012	KFJ040	256.8178929388523	2461.5364895231323	35	2461.5364895231323	35	2432.692192590912	33	2396.685291817994	31
RKF109	RKF117	232.55249708890915	2458.057605182694	33	2446.44100562291	32	2446.44100562291	32	2429.192994987534	31
KFJ030	KFJ053	186.86620029620823	2447.73709080182	38	2437.5283946748823	37	2397.1350064035505	34	2397.1350064035505	34
HNJ011	HNJ026	201.944788300898	2442.031799175311	43	2415.7616003532894	40	2387.8767966409214	38	2336.4039897103794	35
RKF038	RKF118	157.35549926757812	2417.10563493034	40	2396.23543215057	38	2382.849134924618	37	2345.0383357827377	35
RKC050	RKC046	185.4946032166481	2414.988479675958	32	2397.8557816764805	30	2383.9745870849583	29	2383.9745870849583	29
KFJ051	KFJ047	169.41310167312622	2402.042083122069	40	2381.2960785406176	38	2336.771487869555	35	2319.956290401751	34
KFJ048	KFJ025	190.90130147815216	2402.0307347891503	35	2392.3390314696007	34	2349.4675368783646	31	2330.130717229622	30
RKF029	RKF213	222.1739917993545	2395.645317317394	28	2395.645317317394	28	2382.464918376354	27	2364.433911324886	26
RKF034	RKF170	178.9877027273178	2392.7014984081325	30	2381.26410617333	29	2381.26410617333	29	2344.204608898872	27
RKF268	RKF250	179.6030044555664	2382.06342588237	34	2363.33362646983	32	2349.04952236102	31	2311.461820214754	29
RKF099	RKF191	166.63799583911896	2381.2139552588637	38	2339.936561560171	34	2310.6977548952277	32	2291.164150511758	31
RKC030	RKC002	170.59349616756666	2377.1746073660324	39	2345.4930071529816	36	2332.968006822921	35	2277.198611210042	32
RKF104	RKF192	180.88849607738663	2372.52889534866	39	2331.4153876010096	35	2303.8703854981577	33	2247.224986166111	30
RKF213	RKF157	268.78099282621406	2371.976279516821	28	2371.976279516821	28	2371.976279516821	28	2353.795480032568	27
KFJ050	KFJ051	214.18699354399	2370.03299588323	35	2341.937306467298	32	2329.5060067808663	31	2273.8135009443795	28
KFJ030	KFJ025	158.31209849566218	2367.756483463745	40	2338.294289020996	37	2310.6536884137317	35	2291.1469955273787	34
RKF271	RKF280	208.8193029165268	2362.5818028318463	34	2332.072697507101	31	2316.447101460654	30	2297.81460192462	29
RKF249	RKF273	180.7400964200497	2358.8166864967206	35	2317.3862861294765	31	2303.5448835988063	30	2284.967689384939	29
KFJ050	KFJ047	176.7349123954773	2358.7734080385417	38	2328.049205197022	35	2301.244104746729	33	2282.1655050851405	32
RKF213	RKF141	200.84429383277893	2351.755003129801	37	2351.755003129801	37	2338.001403316593	36	2319.820603832341	35
RKF251	RKF273	165.94648957252502	2341.6968208999606	37	2321.809723190381	35	2293.9036255615065	33	2220.85132659704	29
KFJ040	KFJ022	229.8214942216873	2339.358459445066	35	2320.903262528009	33	2305.609461697168	32	2305.609461697168	32
KFJ040	KFJ017	191.66590408422053	2336.69431536764	24	2326.1928144034755	23	2326.1928144034755	23	2326.1928144034755	23
KFJ049	KFJ047	160.89441776275638	2332.2347507128143	37	2320.9253534922027	36	2254.146453049907	31	2235.302152541408	30
KUP010	KUP011	176.68400406837463	2313.0429324126453	35	2303.900031409285	34	2274.390135369322	32	2274.390135369322	32
RKF196	RKF124	267.9723962151911	2312.4483289437194	32	2291.0313191132445	30	2291.0313191132445	30	2239.921808453073	27
KUP024	KUP026	232.98399150371552	2308.5648269436206	40	2270.5421329519595	36	2244.177337088331	34	2172.246841217566	30
KFJ048	KFJ053	154.0857017040253	2306.0501083004056	41	2278.553612457472	38	2209.0916113651474	33	2155.793811332842	30
KFJ043	KFJ017	219.6956031024456	2300.3561297962733	19	2300.3561297962733	19	2300.3561297962733	19	2300.3561297962733	19
RKF218	RKF010	223.2374032377265	2295.22803684722	34	2275.731333699332	32	2261.6542333844336	31	2245.4796427968176	30
RKF121	RKF194	220.88390191784129	2294.359704144153	38	2263.729205857817	35	2235.0181014648115	33	2181.7466969972884	30
KFJ012	KFJ022	268.77949282643385	2291.7704913998023	30	2280.962995090522	29	2236.84748376254	26	2218.170988210477	25
KFJ007	KFJ043	204.04740303056315	2282.468504284043	22	2272.1242016297765	21	2259.6168009069515	20	2259.6168009069515	20
RKF042	RKF047	180.18610474246088	2274.1963143009343	38	2253.466113891045	36	2195.7419048485463	32	2178.794408911199	31
HNJ015	HNJ026	174.80440735816956	2262.9077285004314	33	2262.9077285004314	33	2236.992227556766	31	2219.243919375004	30
RKF163	RKF181	177.6817038655281	2242.578984157444	40	2211.239980324899	37	2180.508779153024	35	2127.675683960115	32
RKC020	RKC023	167.99380012671463	2239.6021592836405	29	2229.23725726414	28	2200.699566624644	26	2200.699566624644	26
HNJ013	HNJ010	149.05649721622467	2232.551340594364	45	2222.61593995936	44	2168.663037403894	40	2150.856137856317	39
RKF231	RKF015	176.97989344596866	2230.972187424049	39	2230.972187424049	39	2204.5718895438768	37	2169.10358538662	35
KFJ023	KFJ013	186.7296040058136	2230.1412787332083	30	2230.1412787332083	30	2215.2743784565246	29	2161.548980869702	26
RKF036	RKF155	184.86309457366588	2224.389789623092	31	2185.393893691071	27	2172.088396521576	26	2155.6792020521243	25
RKF156	RKF038	198.43050082563423	2212.189681266318	35	2169.6635820757365	31	2155.870578516624	30	2120.078581836424	28
RKF052	RKF173	181.64100218564272	2209.3239906826057	43	2158.6749975394923	38	2113.6628967535216	35	2096.15369856474	34
RKF029	RKF141	186.0635003075004	2199.605921638431	32	2188.1805218581576	31	2188.1805218581576	31	2171.619418991031	30
RKC051	RKC052	187.43049502372745	2190.209794294788	41	2153.804600489093	37	2096.5653034567367	33	2078.215417516185	32
RKF040	RKF213	165.22460143314674	2170.93373501848	43	2159.9882301146863	42	2129.474731927621	40	2002.733316665399	33
RKF081	RKF145	185.20660400390625	2170.6979657930788	36	2150.2560641092714	34	2150.2560641092714	34	2115.000664262334	32
RKF209	RKF142	167.99380012671463	2165.276210545562	36	2143.5647090664133	34	2115.106607732014	32	2039.3869114486731	28
RKC007	RKC017	202.713394165039	2157.229391379224	42	2106.7276931236847	37	2079.370502276288	35	2030.6871808003048	32
RKC033	RKC047	130.14320135116574	2155.4804680286907	40	2155.4804680286907	40	2155.4804680286907	40	2136.45176863065	39
KFJ023	KFJ015	208.9398980140686	2140.016618357913	34	2117.931309329288	32	2093.1911021340056	30	2093.1911021340056	30
RKF040	RKF141	115.9240048378706	2131.3747310923645	52	2059.8963378666667	45	1981.7534394242105	39	1908.6568437196547	35
RKF195	RKF194	203.96270303754136	2127.933110354934	30	2109.937514422927	28	2094.1245094523765	27	2094.1245094523765	27
RKC036	RKC038	195.84590792655945	2122.8354126986237	31	2112.472912746307	30	2071.465816447744	27	2052.165820548544	26
RKF040	RKF031	127.39810198545456	2119.91150925096	40	2098.449116443953	38	2053.96422283884	35	2019.2706240915868	33
RKC043	RKC038	218.8605979084969	2117.3639895074302	18	2117.3639895074302	18	2117.3639895074302	18	2097.970289670048	17
KFJ012	KFJ017	238.2290929555893	2115.1672265754314	30	2104.235627435264	29	2076.487120173988	27	2038.927521489677	25
RKC031	RKC002	183.7839961051941	2104.409442661563	32	2084.4427509291563	30	2071.010950933851	29	2052.719155680097	28
RKF251	RKF249	158.11710357666016	2103.5903332958696	44	2037.089848218602	37	1996.9774564786348	34	1945.8876451535616	31
RKF062	RKF176	160.87020476697944	2093.150696085649	34	2051.5947004867485	30	1991.5591158816824	26	1973.3849086711416	25
RKF209	RKF016	177.61619687080383	2092.790276960295	36	2051.636583761137	32	2037.2354816950972	31	2037.2354816950972	31
KFJ053	KFJ025	135.9307885169983	2089.7403058508644	36	2089.7403058508644	36	2044.954616407631	33	2044.954616407631	33
RKF040	RKF029	127.4332016706467	2084.117924865859	40	2065.763321217674	38	2010.9269049731663	34	1974.8696026174	32
KFJ010	KFJ022	180.9006960771512	2056.8287523070467	32	2038.1999518620432	30	2022.6185511695803	29	2003.0566465007723	28
KFJ017	KFJ022	158.20289632829372	2048.067012583488	32	2031.460309182876	30	2016.1539079301288	29	1997.6341077737743	28
KFJ030	KFJ048	157.53390192985538	2036.757893898175	45	1994.5829943200808	41	1868.628102702496	32	1851.163703364728	31
HNJ011	HNJ015	131.82300329208374	2035.1997945384935	35	2014.398193724628	33	1985.559090312745	31	1946.134790334327	29
RKC030	RKC031	211.551496386528	2034.6592695001164	29	2012.3043805841007	27	2012.3043805841007	27	2012.3043805841007	27
KUP005	KUP027	173.37970435619354	2031.755631780834	41	2031.755631780834	41	2003.2173391344256	39	1933.7030475551728	35
RKF195	RKF121	158.95970335404854	2029.7616556461437	39	2029.7616556461437	39	1958.6778536613565	34	1902.856563049136	31
RKF002	RKF016	151.8185011780588	2028.941016979661	37	1997.3156269268657	34	1981.97693187758	33	1947.3658272858304	31
RKF140	RKC023	191.6474040830508	2024.4876849465072	26	2024.4876849465072	26	2024.4876849465072	26	1967.8981854580345	23
RKF002	RKF042	210.90860227122903	1996.9064843935485	19	1985.5501783174984	18	1985.5501783174984	18	1985.5501783174984	18
RKF158	RKF031	268.78099282621406	1983.9349111629415	22	1973.0277112365	21	1973.0277112365	21	1973.0277112365	21
RKF010	RKF142	168.585804104805	1974.2763334463236	24	1974.2763334463236	24	1974.2763334463236	24	1974.2763334463236	24
RKF199	RKF016	141.0280019044876	1960.8639260040943	37	1926.9767240839428	34	1926.9767240839428	34	1889.2422274904677	32
KFJ043	KFJ040	185.20029783248896	1950.4825876188988	23	1950.4825876188988	23	1950.4825876188988	23	1932.215288279258	22
KFJ043	KFJ015	283.6056025698781	1950.3873993293385	18	1938.4647060767747	17	1923.4016059082933	16	1905.1574109238568	15
RKF028	RKF020	223.2374032377265	1947.8333174585716	22	1939.4458114504232	21	1939.4458114504232	21	1939.4458114504232	21
RKF136	RKF147	135.09540557861328	1932.315532071516	41	1921.953632052464	40	1880.862031992001	37	1846.481430332642	35
KFJ010	KFJ040	164.30620551109314	1912.3187045770464	34	1885.197900005733	31	1870.4610032524213	30	1799.3109983886825	26
KFJ010	KFJ012	186.08989119529724	1908.419000540744	31	1856.197390651505	26	1856.197390651505	26	1839.2590976713109	25
RKF207	RKF136	245.8598084747792	1906.7228197978693	26	1887.0810250504287	24	1874.9011243446148	23	1858.4923232658184	22
HNJ016	HNJ012	121.54459953308104	1905.0182658218544	42	1828.714772302192	34	1801.0747693362646	32	1766.8876670184543	30
KFJ009	KFJ030	223.22260323853695	1898.2093797909329	22	1888.2336841808865	21	1888.2336841808865	21	1870.905584169668	20
RKF037	RKF160	128.13359536230564	1881.698871282424	39	1872.962571419339	38	1801.7436725269365	33	1752.669094241719	30
RKF040	RKF157	137.64520287513733	1869.1013715288136	38	1818.5441634675956	33	1778.7925682088826	30	1759.8839721700642	29
RKC036	RKC030	200.7837951183319	1847.5053851652772	29	1819.4723879147205	26	1807.2960828591024	25	1772.3814820099506	23
RKF034	RKF157	145.96719602122906	1845.5849641031816	31	1833.7766640848715	30	1833.7766640848715	30	1814.7029646701408	29
KFJ030	KFJ051	138.55800032615662	1839.4657074226416	39	1790.6393206430948	34	1762.227219225315	32	1705.2635012878454	29
RKF124	RKF110	189.95609283447263	1833.1539280945435	35	1813.2172234589236	33	1798.1105216080325	32	1798.1105216080325	32
RKC050	RKC032	277.50639151781803	1832.2001848966463	17	1832.2001848966463	17	1818.361798361002	16	1818.361798361002	16
KFJ006	KFJ011	212.01839353889227	1829.3437999906016	19	1829.3437999906016	19	1829.3437999906016	19	1791.1398975877091	17
KFJ045	KFJ022	164.6973937749863	1828.3838019589891	23	1817.257700941991	22	1804.1638012509795	21	1804.1638012509795	21
RKC040	RKC045	202.05859318375587	1823.4881041687916	19	1823.4881041687916	19	1823.4881041687916	19	1823.4881041687916	19
KFJ050	KFJ053	153.0730053782463	1819.1943135345357	34	1784.6573134651408	31	1756.9531133165583	29	1703.903909563087	26
RKF064	RKF136	98.89971017837524	1816.229316346289	48	1787.8198062317097	45	1731.2855099575245	41	1620.083705081197	35
RKC038	RKC002	162.2043989598751	1813.6844932843812	26	1794.2966997434269	24	1767.2596000164049	22	1767.2596000164049	22
RKF016	RKC020	145.9305975586176	1807.912206259789	37	1786.1335044552106	35	1770.8828097034711	34	1702.0564095873851	30
RKF032	RKF046	188.86840184568428	1803.5249867491077	27	1785.4577876525582	25	1757.5971938567818	23	1719.9981972473324	21
RKF156	RKF042	210.52970746532085	1801.5089777560208	28	1793.1808856577843	27	1766.0827902407618	25	1709.4599986303365	22
RKC046	RKC031	242.38669276237488	1797.9890884584163	19	1797.9890884584163	19	1785.705787104962	18	1769.194990558026	17
RKF140	RKF199	203.96270303754136	1797.1622619137634	25	1797.1622619137634	25	1797.1622619137634	25	1777.246669243323	24
KFJ050	KFJ030	163.94389750057601	1784.1723116092908	33	1732.194015567802	28	1704.52851373484	26	1684.7102077656018	25
KFJ040	KFJ018	186.43460422754288	1783.5088285966776	27	1775.3993246122263	26	1775.3993246122263	26	1722.0119210192934	23
KFJ010	KFJ017	186.09309196472168	1782.418496682658	33	1762.844986989512	31	1750.4320872569224	30	1713.0611849570414	28
RKF140	RKC020	174.6954020112753	1772.3137739754748	18	1772.3137739754748	18	1772.3137739754748	18	1754.4790735468268	17
RKF050	RKF172	178.99790406227112	1769.686506252765	22	1760.3904108815186	21	1760.3904108815186	21	1760.3904108815186	21
RKF175	RKF052	160.88139936327934	1765.508972958196	30	1745.5054872785695	28	1729.5984857832082	27	1693.117183551658	25
KFJ053	KFJ047	240.27879685163495	1762.7638902806211	29	1728.5761961946264	26	1728.5761961946264	26	1694.104894879274	24
RKF038	RKF042	180.87669607775752	1759.6366830002808	24	1759.6366830002808	24	1719.3263895642303	21	1700.6541855465912	20
KFJ007	KFJ040	155.315300822258	1758.5090769134697	27	1758.5090769134697	27	1746.240776659397	26	1689.8813723339117	23
RKC031	RKC042	151.52789503335953	1758.4582822135417	23	1735.981686366722	21	1696.9246883876622	18	1696.9246883876622	18
RKF016	RKF047	144.07479549990967	1756.884756126237	41	1747.9711556814436	40	1675.8474592708808	35	1582.3658589863044	30
KFJ051	KFJ053	115.86810052394868	1755.2781976002734	32	1722.002801776398	29	1722.002801776398	29	1647.7100951247849	25
RKF185	RKF226	208.87810320127755	1746.7404850467574	17	1746.7404850467574	17	1733.8195928081404	16	1733.8195928081404	16
RKF155	RKF029	191.88789427280423	1740.2598382061117	35	1719.1710324113956	33	1678.358122808277	30	1625.7534199481595	27
RKF016	RKC023	172.3006010055542	1738.5636034872732	33	1727.3752036955557	32	1684.9911120923937	29	1667.2754136117874	28
RKF013	RKF042	151.23069435358047	1738.053280193526	24	1738.053280193526	24	1708.9988817313497	22	1708.9988817313497	22
RKF062	RKF129	147.60660454630852	1736.6498041352315	45	1679.9208128744797	39	1626.1440241629316	35	1592.4772227102949	33
RKF218	RKF016	173.13190250424668	1734.382314218965	27	1734.382314218965	27	1719.6549124855665	26	1701.4479107994705	25
RKF113	RKF195	103.67659330368042	1725.2709257620154	42	1702.5867271440802	40	1676.65571696416	38	1620.8410184684908	35
KFJ007	KFJ017	199.46380405453965	1719.315310996171	23	1711.1500111037458	22	1683.9726114347286	20	1644.4853091314144	18
RKC046	RKC035	156.7224963568151	1713.2050841668388	35	1704.7334879258417	34	1691.8565877800577	33	1639.4144930964103	30
RKC029	RKC028	179.80809793807566	1710.521393668023	19	1700.8734997623833	18	1700.8734997623833	18	1700.8734997623833	18
KFJ007	KFJ022	165.229494869709	1709.6297034615418	24	1700.474003428826	23	1688.2054036614136	22	1670.8221024033264	21
KFJ034	KFJ029	248.4347105026245	1709.3521658818645	20	1699.4528715054912	19	1684.4092790524885	18	1684.4092790524885	18
RKF133	RKF117	245.62228936702013	1707.4956906843	16	1695.8288904977962	15	1682.1014878107237	14	1682.1014878107237	14
KFJ007	KFJ045	144.26240250468254	1704.9054941628128	25	1695.7497941300971	24	1666.8104894080898	22	1666.8104894080898	22
RKC050	RKC035	158.1734963285271	1701.9536969950425	35	1690.8707974245772	34	1623.3449982712043	29	1605.204795510508	28
RKF185	RKF237	214.51220512390137	1700.374896894209	19	1700.374896894209	19	1700.374896894209	19	1700.374896894209	19
RKF010	RKF016	161.54470443725586	1695.2135168699897	23	1687.002220073191	22	1687.002220073191	22	1647.3764144568122	20
RKF016	RKF014	127.58020162582396	1692.3121185711352	38	1682.6931180170504	37	1618.5449065378634	32	1548.760497730109	28
RKF064	RKF226	98.62889647483826	1687.895545415813	51	1633.7952331232373	46	1556.3023314403836	40	1432.0808325137475	33
RKF164	RKF148	199.9206900596619	1687.58561113209	37	1656.5577069792198	34	1597.7041090867715	30	1564.2574082274225	28
RKF064	RKF148	144.049601117149	1686.7467669857433	37	1624.893158278428	31	1612.8612633561715	30	1561.2829647725448	27
RKF210	RKF157	259.0816958749201	1680.3507019896642	31	1680.3507019896642	31	1650.7802059073583	29	1556.5834169407026	24
RKF106	RKF183	87.58890330791473	1679.5479301421435	56	1568.1945804564748	45	1469.463578244904	38	1342.9120908665936	31
KFJ043	KFJ013	199.393093585968	1678.661807686149	14	1678.661807686149	14	1678.661807686149	14	1678.661807686149	14
KFJ043	KFJ045	210.20460277795792	1676.5422857199155	17	1676.5422857199155	17	1660.8782804403745	16	1623.2963845650374	14
RKF014	RKF142	134.2651009559631	1675.1516077987617	32	1652.8941963188115	30	1626.2576031178469	28	1608.332900950336	27
RKF139	RKF213	122.65000343322754	1674.7889915161068	32	1663.981691902154	31	1610.5568008177215	27	1591.4501027815277	26
RKF014	RKF238	108.14670083927922	1671.6853135178098	40	1650.3087096760282	38	1604.6776198694715	35	1551.0547186451731	32
RKF036	RKF213	175.2722009026911	1666.50000106456	30	1658.4321964895937	29	1631.1255086577148	27	1594.4571096813888	25
KFJ049	KFJ053	163.6840961873531	1665.986464038724	37	1600.721162976697	31	1572.7411631960422	29	1572.7411631960422	29
RKF013	RKF015	113.06330128572878	1665.964257234009	40	1648.9807600912172	38	1537.693379475968	30	1464.172665431397	26
RKF053	RKF195	127.53199338912964	1664.461994379235	40	1633.8655987972743	37	1551.428194611799	31	1496.39699619147	28
HNJ014	HNJ015	188.8852953910828	1664.270994105027	28	1643.8673943659524	26	1631.5965942805633	25	1631.5965942805633	25
RKF176	RKF129	142.95960366725922	1663.7462430182495	36	1632.1324401083984	33	1617.258029479126	32	1527.915514203778	27
RKC035	RKF238	124.53579902648926	1662.921210640343	26	1642.7788044151384	24	1642.7788044151384	24	1642.7788044151384	24
RKF185	RKF147	170.55279612541202	1662.1326909778873	18	1662.1326909778873	18	1635.346390469931	16	1635.346390469931	16
RKF017	RKF015	150.95769558101892	1660.1286066288594	23	1652.0294066984206	22	1636.6899129468948	21	1636.6899129468948	21
RKF031	RKF170	191.42610328053703	1660.0575061027484	30	1642.9321040610375	28	1628.0765046576562	27	1590.0869955519738	25
RKF058	RKF228	172.31329921633002	1657.9150270670652	25	1657.9150270670652	25	1644.1285323351622	24	1627.5731276720762	23
RKF016	RKF238	125.28750002384186	1655.7082327475655	43	1625.4764380326378	40	1516.9963406791794	32	1482.5862395038712	30
RKF098	RKF104	171.36539667844772	1653.7985993316397	34	1632.159204571508	32	1562.856905697845	27	1543.5959031572563	26
RKF029	RKF170	176.05350613594055	1653.2292876407157	33	1634.2649916667142	31	1591.353792931477	28	1535.219881917874	25
RKF170	RKF157	155.88349103927612	1653.1845760604483	31	1634.8775778969866	29	1634.8775778969866	29	1579.8362766465289	26
RKF246	RKF273	168.18879842758182	1653.0030812878977	33	1623.8516863246332	30	1595.3596886058222	28	1578.747588004626	27
KFJ048	KFJ047	159.9213033914566	1649.8666285944637	31	1617.557536897948	28	1577.0200283208396	25	1558.7771286198404	24
RKF042	RKF198	259.8098926246166	1645.2861974947157	20	1636.164493393153	19	1621.1632941180142	18	1585.0664828351	16
RKC024	RKF014	278.2074026763439	1644.8683189461008	21	1634.265217394568	20	1634.265217394568	20	1601.573416925385	18
RKF136	RKF226	114.37650918960573	1644.329911567911	39	1625.4630149385775	37	1610.3306115648593	36	1557.7320124066318	33
RKC011	RKC043	81.10040426254272	1640.8678102656268	40	1629.972810007166	39	1617.6024143467655	38	1545.850211835932	34
RKF155	RKF157	166.87340596690774	1637.4641220696503	28	1627.424621177488	27	1613.8621207006508	26	1578.5399075277385	24
KFJ009	KFJ025	161.57690127729438	1636.6086006557452	23	1636.6086006557452	23	1597.899801764288	20	1597.899801764288	20
RKC008	RKC009	86.49579882621765	1630.3920865000691	52	1525.144183629891	42	1470.358878368279	38	1400.3599852265324	34
RKC047	RKC012	186.96150407195088	1629.407114701462	17	1621.0159146954538	16	1621.0159146954538	16	1621.0159146954538	16
KFJ050	KFJ048	160.59100044658408	1625.3331274419909	34	1614.6514267355087	33	1586.868825617421	31	1515.6158217039774	27
RKC038	RKC042	142.36019849777222	1623.874601909483	23	1615.3921039789566	22	1615.3921039789566	22	1615.3921039789566	22
KFJ012	KFJ045	152.97930240631104	1623.811019436107	25	1613.8076197734335	24	1600.8767199149588	23	1562.772126161144	21
RKF042	RKF037	133.62329602241516	1618.047743018542	42	1580.0375347098452	38	1535.3766326865298	35	1444.78952857462	30
RKF053	RKF121	183.1013049930334	1612.9808491197764	31	1604.5295422998606	30	1551.5930201450828	26	1516.875227872515	24
RKC011	RKC038	203.51459626108408	1610.6579104349294	21	1610.6579104349294	21	1610.6579104349294	21	1594.434909944357	20
KFJ020	KFJ018	148.12640212476254	1608.676658076001	30	1600.1712660014164	29	1570.243866246892	27	1533.126677077962	25
KFJ043	KFJ022	166.13480012165385	1607.100331345282	18	1584.110223808966	16	1584.110223808966	16	1584.110223808966	16
RKC036	RKC031	160.4552000761032	1604.3369194027036	27	1571.840103296563	24	1556.7440039943904	23	1556.7440039943904	23
RKF062	RKF067	157.19089955091476	1602.0965904979676	27	1574.9008978185884	24	1574.9008978185884	24	1556.0134018240203	23
RKF210	RKF031	175.14779408811592	1601.9129063854052	34	1576.1867972476466	31	1551.459089146374	29	1479.025188313244	25
KFJ049	KFJ030	154.7905974090099	1600.6749172600394	34	1549.0114007981902	29	1521.018502572406	27	1483.94370422684	25
KFJ010	KFJ048	128.16590070724487	1600.0946053303778	28	1600.0946053303778	28	1571.0459002293646	26	1533.4374913014472	24
RKF156	RKF162	123.7307054921985	1596.2100036500487	40	1535.8335253724365	34	1480.1841202832293	30	1443.853818968637	28
RKF164	RKF145	158.9232116937637	1594.520832609851	26	1563.8569236849437	23	1550.9634257410653	22	1550.9634257410653	22
RKF034	RKF031	145.90649465098977	1593.3317708055256	27	1584.57337077416	26	1571.4113658264978	25	1554.4227784470422	24
RKF210	RKF029	217.60059595108032	1590.6272882493795	24	1572.6163880332024	22	1544.2011908991844	20	1544.2011908991844	20
RKF029	RKF046	108.72669517993928	1589.9327818944585	36	1580.6367818906438	35	1565.1874814822804	34	1548.4266792132985	33
RKF156	RKF191	150.3628134727478	1589.8920079431264	29	1559.8223057197174	26	1533.727001826628	24	1494.9770983861526	22
RKF118	RKF191	164.7787025445723	1586.4259101901553	26	1549.4409129009	22	1549.4409129009	22	1549.4409129009	22
RKF199	RKC020	235.483592748642	1585.6973019777795	21	1573.8668022095226	20	1573.8668022095226	20	1573.8668022095226	20
RKF099	RKF118	150.58349668979645	1579.9067189567722	27	1569.6196188800968	26	1532.8710203641094	23	1499.5353167527355	21
RKF139	RKF029	155.10870218276978	1578.5838986135786	29	1578.5838986135786	29	1534.883191654808	26	1518.005987475044	25
HNJ012	HNJ026	171.04469910264015	1576.3913077229518	30	1576.3913077229518	30	1564.1633075807476	29	1564.1633075807476	29
RKF249	RKF268	87.86879777908325	1574.7207997890655	33	1554.7106916608757	31	1554.7106916608757	31	1482.9437919484917	27
RKC038	RKC031	184.3734979629517	1574.18909472035	24	1574.18909472035	24	1521.4539077467634	20	1521.4539077467634	20
RKF031	RKF046	146.24630063772202	1572.7002711508248	36	1562.2010798666452	35	1518.8478888485406	32	1445.6663771801686	28
RKF042	RKF160	128.7401978726848	1572.6260040028135	38	1501.434001706366	31	1485.72510220838	30	1467.50799157453	29
RKF231	RKF017	167.86860053543933	1572.5514821526303	25	1572.5514821526303	25	1557.4013820551045	24	1538.5595789812214	23
RKF036	RKF157	175.2722009026911	1570.4869904206134	30	1561.0778906033374	29	1531.1282881186344	27	1492.7831866429187	25
RKF080	RKF228	92.78219938278198	1570.3909167437814	45	1492.1382167725824	37	1477.947614470031	36	1390.1880078366958	31
KFJ049	KFJ025	148.31659576448146	1563.100913522794	31	1554.664805887296	30	1509.6900973301672	27	1490.6522992831017	26
RKF155	RKF213	164.4004002213478	1563.0308961553965	32	1551.3843989057932	31	1521.3638002576772	29	1466.451003641123	26
RKF028	RKF198	176.20359510183334	1562.5637705408735	18	1541.8704708659789	16	1541.8704708659789	16	1541.8704708659789	16
RKF182	RKF147	198.45460205106065	1560.9683833114104	17	1552.7545830147574	16	1537.402488841326	15	1537.402488841326	15
RKF139	RKF031	165.054190158844	1559.877771208994	30	1540.991169284098	28	1498.412972758524	25	1443.385674073943	22
HNJ014	HNJ026	142.8529977798462	1558.1960558833089	26	1558.1960558833089	26	1545.5188631953206	25	1509.5849603356328	23
KUP023	KUP011	163.45590073615313	1555.740536491794	38	1525.6293562459175	35	1494.5231584119028	33	1406.6210544027854	28
KFJ051	KFJ025	169.00789588689804	1554.9450253558462	31	1554.9450253558462	31	1528.901234777004	29	1453.509727121855	25
RKF014	RKC038	173.22030365467072	1552.2940044931602	19	1540.762401156826	18	1540.762401156826	18	1540.762401156826	18
RKF032	RKF141	117.44270487688482	1552.279563085176	33	1552.279563085176	33	1524.207462897175	31	1507.6434632443124	30
RKC042	RKC002	186.7834002943709	1550.7229318172904	20	1550.7229318172904	20	1535.0123315147357	19	1535.0123315147357	19
RKF042	RKF191	193.1881978991441	1550.3404028597288	18	1550.3404028597288	18	1550.3404028597288	18	1550.3404028597288	18
RKC030	RKC038	156.42709913663566	1549.342623569828	28	1527.1704229118768	26	1457.543516397709	21	1441.0569163563196	20
RKF228	RKF234	133.94489557249472	1548.4066986013204	25	1548.4066986013204	25	1534.5230984617956	24	1515.3846907545812	23
RKC012	RKC028	165.2275949716568	1547.8191151778449	35	1528.3122196357	33	1500.0433201115811	31	1464.422612733324	29
